Date,Open,High,Low,Close,Adj Close,Volume
03/03/1997,15.733333,16.106667,15.6,15.905333,13.546076,309375
04/03/1997,15.893333,16.16,15.653333,16.098665,13.710732,290625
05/03/1997,16.4,16.533333,16.16,16.26,13.848135,420000
06/03/1997,16,16.398666,16,16.278666,13.864032,298125
10/03/1997,16.001333,16.001333,15.493333,15.868,13.514281,618750
11/03/1997,15.733333,16.133333,15.6,15.96,13.592635,982500
12/03/1997,16.069332,16.293333,15.813333,16.256001,13.84473,678750
13/03/1997,16.094666,16.286667,16.093332,16.241333,13.832238,1076250
14/03/1997,16.188,16.397333,16.186666,16.378666,13.9492,294375
17/03/1997,16.266666,16.4,16.242666,16.372,13.943521,195000
18/03/1997,16.32,16.533333,16.32,16.351999,13.926488,810000
19/03/1997,16.453333,16.533333,16.333332,16.506666,14.058213,600000
20/03/1997,16.273333,16.488001,16.214666,16.488001,14.042314,697500
21/03/1997,16.441334,16.533333,16.4,16.494665,14.047997,637500
24/03/1997,16.494665,16.494665,16.494665,16.494665,14.047997,0
25/03/1997,16.52,16.544001,16.32,16.516001,14.066163,461250
26/03/1997,16.561333,16.612,16.453333,16.534666,14.082059,138750
27/03/1997,16.453333,16.533333,16.4,16.483999,14.03891,328125
28/03/1997,16.483999,16.483999,16.483999,16.483999,14.03891,0
31/03/1997,15.733333,15.76,15.573333,15.658666,13.335997,1021875
01/04/1997,15.466666,16.406666,15.266666,16.250666,13.840187,236250
02/04/1997,16.346666,16.785334,16.346666,16.706667,14.228549,103125
03/04/1997,16.669333,16.826666,16.566666,16.804001,14.311443,258750
04/04/1997,16.626665,17.093332,16.626665,17.017332,14.493133,270000
07/04/1997,16.827999,17.006666,16.737333,16.913334,14.404561,198750
08/04/1997,16.913334,16.913334,16.913334,16.913334,14.404561,0
09/04/1997,17.333332,17.466665,17.013332,17.094666,14.558994,127500
10/04/1997,17.093332,17.360001,16.936001,17.169333,14.622584,206250
11/04/1997,16.746666,17.386665,16.666666,17.261333,14.700941,277500
15/04/1997,17.280001,17.464001,17.173332,17.330666,14.759991,193125
16/04/1997,17.330666,17.330666,17.330666,17.330666,14.759991,0
17/04/1997,17.42,17.465334,16.933332,16.973333,14.455661,101250
18/04/1997,16.973333,16.973333,16.973333,16.973333,14.455661,0
21/04/1997,17.292,17.293333,16.573334,16.724001,14.24331,60000
22/04/1997,16.486666,16.666666,16.294666,16.534666,14.082059,382500
23/04/1997,16.639999,16.879999,16.587999,16.799999,14.308037,61875
24/04/1997,16.879999,16.9,16.746666,16.786667,14.296684,46875
25/04/1997,16.639999,16.76,16.613333,16.714666,14.235364,69375
28/04/1997,16.534666,16.773333,16.534666,16.771999,14.284188,45000
29/04/1997,16.4,16.813334,16.4,16.762667,14.276242,211875
30/04/1997,16.853333,16.933332,16.756001,16.766666,14.279649,163125
01/05/1997,16.766666,16.766666,16.766666,16.766666,14.279649,0
02/05/1997,16.746666,16.853333,16.746666,16.832001,14.335291,86250
05/05/1997,16.693333,17.066666,16.673332,17.041332,14.513576,219375
06/05/1997,16.933332,17.333332,16.933332,17.170666,14.62372,285000
