Date,Open,High,Low,Close,Adj Close,Volume
26/03/1997,44.65625,44.681252,43.75,43.75,29.087275,270800
27/03/1997,43.75,44.118752,42.875,42.993752,28.584475,77200
28/03/1997,42.993752,42.993752,42.993752,42.993752,28.584475,0
31/03/1997,40,40.5,39,39.25,26.095434,38800
01/04/1997,39.5,40.90625,39.5,40.700001,27.059481,23600
02/04/1997,42.125,42.125,41.506248,42.03125,27.944559,10000
03/04/1997,41.756248,42.481251,41.5625,41.768749,27.770039,711200
04/04/1997,41.25,41.5,41,41.256248,27.429298,5389600
07/04/1997,40.75,40.75,39.375,39.799999,26.461105,16400
08/04/1997,39.799999,39.799999,39.799999,39.799999,26.461105,0
09/04/1997,41.5,41.5,40.15625,40.518749,26.938961,812800
10/04/1997,40.474998,40.743752,40.012501,40.1875,26.718735,17200
11/04/1997,40.012501,40.743752,39.625,39.625,26.344763,14800
14/04/1997,79.25,79.25,79.25,79.25,52.689526,0
15/04/1997,39.9375,40.75,39.9375,39.962502,26.569147,31200
16/04/1997,39.962502,39.962502,39.962502,39.962502,26.569147,0
17/04/1997,40.625,40.743752,40.1875,40.1875,26.718735,12000
18/04/1997,40.1875,40.1875,40.1875,40.1875,26.718735,0
21/04/1997,40.875,42.737499,40.8125,42.59375,28.318539,36000
22/04/1997,42.5,43.375,42.25,43.231251,28.742378,54800
23/04/1997,43.375,45.243752,43.256248,45.068748,29.964045,848000
24/04/1997,45,45.125,44.125,44.65625,29.6898,240000
25/04/1997,43.875,44.75,43.75,44.368752,29.498652,47600
28/04/1997,44.043751,44.712502,43.887501,44.375,29.502808,164800
29/04/1997,45.481251,45.481251,43.875,44.587502,29.644087,96000
30/04/1997,46,47.0625,45,47.03125,31.268812,1360000
01/05/1997,47.03125,47.03125,47.03125,47.03125,31.268812,0
02/05/1997,46.0625,47.5,46.012501,47.200001,31.381008,346000
05/05/1997,48.375,48.375,45.75,45.987499,30.574873,111200
06/05/1997,45.875,46.875,45.625,46.506248,30.919764,629600
07/05/1997,46.875,46.875,44.625,45.387501,30.175964,435200
08/05/1997,45.125,45.53125,45.056252,45.368752,30.163509,334000
09/05/1997,45.506248,45.625,44.381248,44.974998,29.901712,837600
12/05/1997,45.237499,45.5,42.75,43.231251,28.742378,233200
13/05/1997,43.125,43.25,42.125,42.606251,28.326849,680400
14/05/1997,43.34375,45,42.068748,43.90625,29.191156,286000
15/05/1997,43.90625,45.25,43.75,44.793751,29.781208,329200
16/05/1997,44.96875,45.09375,44,44.631248,29.673168,39200
19/05/1997,43.75,44.75,43.75,44.331249,29.473724,36400
20/05/1997,43.75,43.875,42.03125,42.356251,28.160635,60800
21/05/1997,43.125,43.125,42.46875,42.8125,28.463968,18000
22/05/1997,42.53125,43.0625,42.268749,42.3125,28.131544,27600
23/05/1997,42.375,43.375,42.25,43.231251,28.742378,64800
26/05/1997,42.875,43,42.8125,43,28.588633,9200
27/05/1997,43.125,44.25,42.875,43.462502,28.89613,43200
28/05/1997,43.875,43.875,43.087502,43.137501,28.680048,42000
29/05/1997,42.693748,43.8125,42.4375,43.40625,28.858725,579600
30/05/1997,44,44.375,43.03125,43.931252,29.207779,135600
02/06/1997,43.75,43.75,43.125,43.262501,28.763157,16400
03/06/1997,43.1875,43.875,42.5,42.59375,28.318539,474000
04/06/1997,43.5,43.5,42,42.356251,28.160635,1332000
05/06/1997,43.09375,43.09375,42.25,42.650002,28.355938,252800
06/06/1997,42.9375,42.9375,42.193748,42.362499,28.164782,207600
09/06/1997,42.006248,43.125,41.875,42.950001,28.555384,398800
10/06/1997,42.5,44.96875,42.5,44.556252,29.623304,391200
11/06/1997,45.375,46,44.881248,45.012501,29.926647,677200
12/06/1997,45.5625,46.75,45.087502,46.325001,30.799263,318800
13/06/1997,46.46875,47.5,45.90625,47.018749,31.260508,327200
16/06/1997,46.875,49.75,46.875,49.387501,33.277725,2068800
17/06/1997,49.75,52.75,49.75,51.993752,35.033825,1263200
18/06/1997,52.5,53.375,52.1875,52.868752,35.623409,2156000
19/06/1997,52.512501,52.75,51.625,52.275002,35.223347,1535200
20/06/1997,51.887501,52.3125,51.625,51.793751,34.899075,611600
23/06/1997,51.4375,52.5,50.875,51.974998,35.021198,1105200
24/06/1997,52.0625,55.618752,51.75,55.474998,37.379532,3492800
25/06/1997,56.825001,57.243752,54.75,54.918751,37.004719,2091200
26/06/1997,55.125,55.256248,54.400002,54.625,36.806797,3193600
27/06/1997,54.5,54.75,53.987499,54.212502,36.528847,636800
30/06/1997,54.012501,55.150002,54,54.575001,36.773106,876400
01/07/1997,54.875,55.3125,54.4375,55.168751,37.173168,840800
02/07/1997,55.25,55.5,54.625,54.724998,36.874176,610400
03/07/1997,54.3125,54.868752,54.262501,54.381248,36.642551,316000
04/07/1997,54.606251,54.606251,54.081249,54.400002,36.65519,322000
07/07/1997,54.606251,55.181252,54.3125,54.487499,36.714142,303600
08/07/1997,54.5625,55.125,54.400002,54.849998,36.958397,1152400
09/07/1997,54.987499,56.237499,54.987499,55.90625,37.670113,1606800
10/07/1997,56.25,56.856251,55.849998,56.237499,37.893299,1523600
11/07/1997,55.637501,56,55.143749,55.318748,37.27425,500800
14/07/1997,55.125,56.0625,54.387501,54.6875,36.848896,1109600
15/07/1997,53.75,56.25,53.75,55.681252,37.518505,1420400
16/07/1997,56.625,56.625,54.506248,54.862499,36.966816,288400
17/07/1997,54.25,55.125,54.15625,54.943748,37.021576,248000
18/07/1997,54.943748,54.943748,54.943748,54.943748,37.021576,0
21/07/1997,58.75,58.78125,57.25,58.299999,39.283047,732800
22/07/1997,58.375,58.59375,57.5,57.84375,38.975613,434400
23/07/1997,57.256248,59.368752,57.256248,58.712502,39.560978,746000
24/07/1997,58.875,59.3125,57.625,57.762501,38.920872,273600
25/07/1997,57.8125,58,56.90625,57.162498,38.516579,293200
28/07/1997,56.9375,56.9375,54.6875,54.887501,36.983669,284000
29/07/1997,55.506248,55.625,54.25,54.625,36.806797,296800
30/07/1997,54.375,55.125,54.375,54.631248,36.811001,69600
31/07/1997,55.106251,55.612499,54.875,55.28125,37.248981,88400
01/08/1997,56.5,56.5,54.75,54.875,36.97525,40000
04/08/1997,55,56.375,54.3125,55.706249,37.535343,131600
05/08/1997,56.75,58.8125,56.75,58.193748,39.211445,485600
06/08/1997,58.75,60.625,58.75,59.912498,40.369553,103600
